key,지역,정보공시 학교코드,학교명,교과교실제(지정?운영),자율학교(지정?운영),수준별 수업(운영),전체학생수,연간1인당 보건실이용건수,일반직계,별정직계(2018년이후),기타직계(2019년이후),특수학급 학급당 학생수,순회학급 학급당 학생수,수업교원 1인당 학생수,체육장 개방여부,체육관 개방여부,강당 개방여부,일반교과교실 개방여부,특별교실 개방여부,시청각실 개방여부,수석교사(계),전문상담교사(계),사서교사(계),보건교사(계),영양교사(계),체력 1등급 (%),체력 2등급 (%),체력 3등급 (%),체력 4등급 (%),체력 5등급 (%),교육청금액,자치단체금액,보호자금액,보호자비율,금전및 유가증권금액,도서및 물품금액,수목시설및 재산금액,학교교육시설 보수확충금액,교육용기자재 및도서금액,학교체육학예 활동금액,학생복지및 자치활동지원금액,지도교사수-동아리?학생자치활동,지도교사수-또래활동,지도교사수-교육주간 활동,지도교사수-기타 학교폭력 예방활동,참여학생수-동아리?학생자치활동,참여학생수-또래활동,참여학생수-교육주간 활동,참여학생수-기타 학교폭력 예방활동,전체학생수_안전교육 계획 및 실시현황,생활안전교육 시간(단위활동차시)-합계,교통안전교육 시간(단위활동차시)-합계,폭력예방및신변보호교육 시간(단위활동차시)-합계,약물중독예방교육 시간(단위활동차시) - 합계 (2020년 이후),지능정보서비스과의존관련교육 시간(단위활동차시) - 합계 (2023년 이후),직업안전교육 시간(단위활동차시)-합계,응급처치교육 시간(단위활동차시)-합계,주 출입구 접근로 설치여부,장애인 전용 주차구역 지정여부,주 출입구 높이차이 제거여부,출입구(문) 설치유무,복도,계단/승강기/경사로/휠체어리프트 유무,장애인용 대변기 설치여부,장애인용 소변기 설치여부,점자블록 설치여부,유도 및 안내설비 설치여부,경보 및 피난설비 설치여부,상담실적(내부상담전문가),상담실적(외부상담전문가),교수학습공간 일반교실,교수학습공간 교과교실,교수학습공간 수준별교실,교수학습공간 특별교실,학생자율동아리 동아리수,창의적체험활동동아리 동아리수
S000003563-2024,서울특별시 종로구,S000003563,서울대학교사범대학부설초등학교,0,1,0,595.0,7.1,4.0,0.0,11.0,6.0,0.0,16.0,시설없음,무,무,무,무,무,0.0,0.0,1.0,1.0,1.0,0.083743842364532,0.4285714285714285,0.3645320197044335,0.1133004926108374,0.0098522167487684,310092.0,332697.0,0.0,0.0,301310.0,994820.0,0.0,0.0,0.0,0.0,0.0,6,30,30,30,80,600,600,600,588,14.0,15.0,10.0,8.0,4.0,4.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,333.0,19.0,33.0,1.0,0.0,2.0,3.0,26.0
S000003610-2021,서울특별시 종로구,S000003610,서울맹학교,0,0,1,105.0,3.2,52.0,0.0,13.0,1.5,7.0,1.6,시설없음,무,유,유,유,시설없음,0.0,0.0,2.0,1.0,1.0,0.083743842364532,0.4285714285714285,0.3645320197044335,0.1133004926108374,0.0098522167487684,40599.0,40599.0,0.0,0.0,101460000.0,33845000.0,0.0,0.0,7000000.0,0.0,80494050.0,0,0,0,20,0,0,0,87,105,10.0,10.0,10.0,5.0,5.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,152.0,0.0,42.0,6.0,0.0,28.0,8.0,8.0
S000003610-2022,서울특별시 종로구,S000003610,서울맹학교,0,0,1,110.0,5.6,55.0,0.0,15.0,3.0,4.0,1.6,시설없음,무,무,무,무,시설없음,0.0,0.0,1.0,1.0,1.0,0.083743842364532,0.4285714285714285,0.3645320197044335,0.1133004926108374,0.0098522167487684,73660.0,71322.0,0.0,0.0,1009300000.0,2699000.0,0.0,2000000.0,10759500.0,0.0,83784840.0,0,0,0,20,0,0,0,80,110,8.0,8.0,5.0,2.0,3.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,0.0,0.0,42.0,6.0,0.0,28.0,8.0,8.0
S000003610-2023,서울특별시 종로구,S000003610,서울맹학교,0,0,1,107.0,5.3,55.0,0.0,16.0,2.7,4.0,1.5,시설없음,무,무,무,무,시설없음,0.0,0.0,1.0,1.0,1.0,0.083743842364532,0.4285714285714285,0.3645320197044335,0.1133004926108374,0.0098522167487684,67295.0,66423.0,0.0,0.0,109200000.0,10675000.0,0.0,0.0,0.0,0.0,82410050.0,0,0,0,20,0,0,0,80,107,5.0,5.0,6.0,7.0,2.0,7.0,4.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S000003610-2024,서울특별시 종로구,S000003610,서울맹학교,0,0,0,104.0,6.0,57.0,0.0,16.0,3.8,5.0,1.6,시설없음,무,무,무,무,시설없음,0.0,0.0,1.0,1.0,1.0,0.083743842364532,0.4285714285714285,0.3645320197044335,0.1133004926108374,0.0098522167487684,689005.0,73398.0,0.0,0.0,159571500.0,1200000.0,0.0,87175700.0,0.0,0.0,106021250.0,0,0,0,20,0,0,0,80,104,10.0,10.0,11.0,5.0,5.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S000005401-2021,서울특별시 금천구,S000005401,국립전통예술고등학교,0,1,0,527.0,2.9,7.0,0.0,39.0,0.0,0.0,12.8,시설없음,무,무,무,무,시설없음,0.0,1.0,0.0,1.0,1.0,0.083743842364532,0.4285714285714285,0.3645320197044335,0.1133004926108374,0.0098522167487684,170113.0,0.0,140689.0,20.9,65000000.0,0.0,0.0,0.0,0.0,0.0,57376040.0,0,0,0,0,0,0,0,0,527,10.0,10.0,10.0,5.0,5.0,2.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,103.0,0.0,18.0,0.0,0.0,49.0,7.0,34.0
S000005401-2022,서울특별시 금천구,S000005401,국립전통예술고등학교,0,1,0,526.0,10.2,9.0,0.0,41.0,0.0,0.0,12.2,시설없음,무,무,무,무,시설없음,0.0,1.0,0.0,1.0,1.0,0.0309477756286266,0.4758220502901354,0.3810444874274661,0.1025145067698259,0.0096711798839458,338615.0,402044.0,283285.0,27.7,64918000.0,0.0,0.0,0.0,0.0,7184640.0,52000000.0,0,0,0,0,0,0,0,0,526,8.0,8.0,5.0,2.0,3.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,326.0,6.0,18.0,0.0,0.0,49.0,5.0,27.0
S000005401-2023,서울특별시 금천구,S000005401,국립전통예술고등학교,0,1,0,523.0,12.9,9.0,0.0,40.0,0.0,0.0,5.1,시설없음,무,무,무,무,시설없음,0.0,1.0,0.0,1.0,1.0,0.0467836257309941,0.4210526315789473,0.3801169590643274,0.1423001949317738,0.0097465886939571,306537.0,302333.0,0.0,0.0,45736000.0,0.0,0.0,0.0,0.0,30667110.0,35050000.0,2,0,0,0,10,0,0,0,523,8.0,8.0,5.0,5.0,4.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,504.0,3.0,18.0,0.0,0.0,49.0,0.0,31.0
S000005401-2024,서울특별시 금천구,S000005401,국립전통예술고등학교,1,1,1,518.0,4.1,10.0,0.0,42.0,0.0,0.0,3.7,시설없음,무,무,무,무,시설없음,0.0,1.0,0.0,1.0,1.0,0.0298210735586481,0.4671968190854871,0.3956262425447316,0.1053677932405566,0.0019880715705765,327596.0,335271.0,0.0,0.0,32700000.0,0.0,0.0,0.0,0.0,14417374.0,30400000.0,0,0,0,2,0,0,0,10,518,11.0,10.0,17.0,8.0,2.0,1.0,4.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,461.0,4.0,18.0,0.0,0.0,49.0,0.0,36.0
S000005402-2021,서울특별시 금천구,S000005402,국립전통예술중학교,0,0,0,518.0,4.1,10.0,0.0,42.0,0.0,0.0,4.0,시설없음,무,무,무,무,무,0.0,0.0,0.0,1.0,0.0,0.0298210735586481,0.4671968190854871,0.3956262425447316,0.1053677932405566,0.0019880715705765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,18,0,0,0,34,219,12.0,8.6,19.3,4.4,2.0,3.0,2.7,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,0.0,0.0,9.0,0.0,0.0,19.0,8.0,8.0
S000005402-2022,서울특별시 금천구,S000005402,국립전통예술중학교,0,0,0,518.0,4.1,10.0,0.0,42.0,0.0,0.0,4.0,시설없음,무,무,무,무,무,0.0,0.0,0.0,1.0,0.0,0.0298210735586481,0.4671968190854871,0.3956262425447316,0.1053677932405566,0.0019880715705765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,26,2,34,16,219,16,222,14.0,10.0,15.0,6.0,4.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S000005402-2023,서울특별시 금천구,S000005402,국립전통예술중학교,0,0,0,518.0,4.1,10.0,0.0,42.0,0.0,0.0,4.0,시설없음,무,무,무,무,무,0.0,0.0,0.0,1.0,0.0,0.0298210735586481,0.4671968190854871,0.3956262425447316,0.1053677932405566,0.0019880715705765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,26,2,34,16,221,16,222,9.0,7.0,8.0,10.0,2.0,2.0,4.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S000005402-2024,서울특별시 금천구,S000005402,국립전통예술중학교,0,0,0,518.0,4.1,10.0,0.0,42.0,0.0,0.0,4.0,시설없음,무,무,무,무,무,0.0,0.0,0.0,1.0,0.0,0.0298210735586481,0.4671968190854871,0.3956262425447316,0.1053677932405566,0.0019880715705765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,26,2,34,16,214,16,214,9.0,7.0,8.0,6.0,4.0,2.0,4.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,0.0,0.0,9.0,1.0,0.0,19.0,8.0,8.0
S010000370-2021,서울특별시 송파구,S010000370,가락고등학교,0,0,0,823.0,2.3,6.0,0.0,6.0,0.0,0.0,13.0,무,무,시설없음,유,무,무,1.0,1.0,0.0,1.0,0.0,0.0298210735586481,0.4671968190854871,0.3956262425447316,0.1053677932405566,0.0019880715705765,237367.0,146678.0,73543.0,16.1,2000000.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0,2,0,0,0,16,0,0,823,11.0,12.0,12.0,5.0,5.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,미설치,509.0,0.0,33.0,3.0,1.0,8.0,28.0,42.0
S010000370-2022,서울특별시 송파구,S010000370,가락고등학교,0,0,0,822.0,4.1,5.0,0.0,6.0,0.0,0.0,12.6,무,무,무,유,무,무,1.0,1.0,0.0,1.0,0.0,0.0437424058323207,0.3560145808019441,0.520048602673147,0.0741190765492102,0.0060753341433778,417671.0,267655.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,500000.0,0,2,0,0,0,16,0,0,822,12.0,12.0,12.0,6.0,6.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,790.0,0.0,33.0,3.0,1.0,8.0,8.0,43.0
S010000370-2023,서울특별시 송파구,S010000370,가락고등학교,0,0,0,767.0,5.3,4.0,0.0,6.0,0.0,0.0,13.0,무,무,시설없음,유,무,무,1.0,1.0,0.0,1.0,0.0,0.0065963060686015,0.2031662269129287,0.4934036939313984,0.2453825857519788,0.0514511873350923,326618.0,318372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32240.0,0,0,1,0,0,0,761,0,767,10.0,10.0,10.0,5.0,5.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,890.0,0.0,30.0,3.0,1.0,8.0,1.0,38.0
S010000370-2024,서울특별시 송파구,S010000370,가락고등학교,0,0,0,765.0,5.2,4.0,0.0,6.0,0.0,0.0,13.8,무,무,시설없음,유,무,무,0.0,1.0,0.0,1.0,0.0,0.0105124835742444,0.2509855453350854,0.5098554533508541,0.2049934296977661,0.0236530880420499,649699.0,255138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,761,0,765,10.0,10.0,10.0,5.0,5.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,920.0,18.0,30.0,3.0,1.0,8.0,0.0,40.0
S010000371-2021,서울특별시 강동구,S010000371,강동고등학교,1,0,0,609.0,1.2,5.0,0.0,3.0,0.0,0.0,13.4,유,무,유,유,유,무,0.0,1.0,1.0,1.0,0.0,0.0105124835742444,0.2509855453350854,0.5098554533508541,0.2049934296977661,0.0236530880420499,537574.0,116235.0,90617.0,12.0,1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0,1,0,0,0,24,0,0,609,2.0,2.0,2.0,1.0,0.0,1.0,3.0,적정설치,적정설치,적정설치,미설치,미설치,미설치,적정설치,적정설치,미설치,미설치,미설치,183.0,45.0,24.0,0.0,0.0,11.0,53.0,30.0
S010000371-2022,서울특별시 강동구,S010000371,강동고등학교,1,0,0,604.0,2.1,5.0,0.0,3.0,0.0,0.0,12.8,유,시설없음,유,유,유,유,0.0,1.0,2.0,1.0,0.0,0.027027027027027,0.3125,0.402027027027027,0.2246621621621621,0.0337837837837837,327214.0,225145.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1,1,1,1,22,22,22,22,604,4.0,4.0,2.0,2.0,2.0,1.0,1.0,적정설치,적정설치,적정설치,단순설치,단순설치,미설치,적정설치,적정설치,미설치,미설치,적정설치,447.0,47.0,24.0,0.0,0.0,10.0,29.0,22.0
S010000371-2023,서울특별시 강동구,S010000371,강동고등학교,1,0,0,615.0,5.9,7.0,0.0,2.0,0.0,0.0,14.0,유,시설없음,유,유,유,유,0.0,1.0,2.0,1.0,0.0,0.0263157894736842,0.4029605263157895,0.4243421052631579,0.1332236842105263,0.0131578947368421,327567.0,287422.0,0.0,0.0,11000000.0,0.0,0.0,0.0,7140000.0,0.0,1000000.0,1,1,1,1,24,24,24,24,615,10.0,8.0,16.0,5.0,1.0,1.0,2.0,적정설치,적정설치,적정설치,단순설치,단순설치,미설치,적정설치,적정설치,미설치,미설치,적정설치,698.0,45.0,24.0,3.0,0.0,7.0,0.0,30.0
S010000371-2024,서울특별시 강동구,S010000371,강동고등학교,0,0,0,672.0,6.1,8.0,0.0,2.0,0.0,0.0,13.8,유,시설없음,유,유,유,유,0.0,1.0,2.0,1.0,0.0,0.0390625,0.384375,0.4453125,0.1140625,0.0171875,414294.0,326467.0,0.0,0.0,11000000.0,0.0,0.0,0.0,9167500.0,0.0,2700000.0,1,1,1,1,28,28,28,28,672,10.0,10.0,10.0,7.0,3.0,5.0,2.0,적정설치,적정설치,적정설치,단순설치,단순설치,미설치,적정설치,적정설치,미설치,미설치,적정설치,822.0,50.0,24.0,3.0,0.0,7.0,0.0,30.0
S010000372-2021,서울특별시 양천구,S010000372,강서고등학교,0,0,0,980.0,1.3,6.0,0.0,11.0,0.0,0.0,15.0,유,시설없음,무,무,무,무,0.0,1.0,1.0,1.0,0.0,0.0390625,0.384375,0.4453125,0.1140625,0.0171875,518313.0,0.0,82319.0,10.9,17000000.0,0.0,0.0,0.0,6138000.0,0.0,8077110.0,0,0,0,18,0,0,0,62,980,10.0,10.0,12.4,2.0,1.6,2.0,2.0,미설치,단순설치,미설치,미설치,미설치,미설치,단순설치,단순설치,미설치,미설치,미설치,192.0,0.0,36.0,6.0,0.0,3.0,5.0,53.0
S010000372-2022,서울특별시 양천구,S010000372,강서고등학교,0,0,0,1004.0,2.4,6.0,0.0,9.0,0.0,0.0,15.5,유,시설없음,시설없음,무,무,무,0.0,0.0,0.0,1.0,0.0,0.0079601990049751,0.1482587064676617,0.4388059701492537,0.3412935323383084,0.0636815920398009,861788.0,0.0,0.0,0.0,8300000.0,0.0,0.0,0.0,1375000.0,0.0,9000000.0,11,0,0,11,1007,0,0,1007,1004,10.0,11.0,12.4,2.6,2.0,2.0,1.0,미설치,단순설치,미설치,미설치,미설치,미설치,단순설치,단순설치,미설치,미설치,미설치,200.0,50.0,36.0,0.0,4.0,12.0,1.0,50.0
S010000372-2023,서울특별시 양천구,S010000372,강서고등학교,0,0,0,992.0,3.7,6.0,0.0,5.0,0.0,0.0,14.9,유,시설없음,시설없음,무,무,무,0.0,0.0,0.0,1.0,0.0,0.0090634441087613,0.1137965760322255,0.4743202416918429,0.3554884189325277,0.0473313192346425,906057.0,0.0,0.0,0.0,3375000.0,0.0,0.0,0.0,0.0,0.0,2000000.0,36,0,0,11,1014,0,0,1014,992,8.0,8.0,8.5,2.0,3.5,1.0,1.0,미설치,단순설치,미설치,미설치,미설치,미설치,단순설치,단순설치,미설치,미설치,미설치,494.0,73.0,35.0,0.0,4.0,12.0,1.0,53.0
S010000372-2024,서울특별시 양천구,S010000372,강서고등학교,0,0,0,1014.0,3.4,6.0,0.0,5.0,0.0,0.0,14.6,유,시설없음,시설없음,무,무,무,0.0,0.0,0.0,1.0,0.0,0.0108267716535433,0.1860236220472441,0.4812992125984252,0.2942913385826771,0.0275590551181102,1234325.0,0.0,65733.0,5.1,0.0,0.0,0.0,0.0,3862000.0,0.0,2300000.0,36,0,0,11,1014,0,0,1014,1014,8.0,7.0,14.0,3.0,3.0,1.0,1.0,미설치,단순설치,미설치,미설치,미설치,미설치,단순설치,단순설치,미설치,미설치,미설치,312.0,28.0,35.0,0.0,4.0,12.0,0.0,54.0
S010000373-2021,서울특별시 강남구,S010000373,개포고등학교,0,0,0,622.0,2.7,6.0,0.0,6.0,2.0,0.0,11.7,유,무,시설없음,유,무,시설없음,0.0,1.0,1.0,1.0,0.0,0.0108267716535433,0.1860236220472441,0.4812992125984252,0.2942913385826771,0.0275590551181102,116840.0,116840.0,125108.0,34.9,7700000.0,18420000.0,0.0,0.0,0.0,0.0,1169100.0,1,1,1,0,15,15,14,0,622,10.0,10.0,10.0,6.0,4.0,3.0,0.0,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,단순설치,미설치,적정설치,356.0,2.0,31.0,10.0,0.0,7.0,25.0,38.0
S010000373-2022,서울특별시 강남구,S010000373,개포고등학교,0,0,0,642.0,4.7,5.0,0.0,6.0,2.5,0.0,11.6,유,무,시설없음,유,무,시설없음,0.0,1.0,1.0,2.0,0.0,0.0390243902439024,0.3983739837398374,0.3967479674796748,0.1495934959349593,0.016260162601626,297003.0,231631.0,0.0,0.0,13209791.0,0.0,0.0,0.0,5000000.0,0.0,4400000.0,2,0,6,0,30,0,590,0,642,15.0,10.0,16.0,5.0,5.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,단순설치,미설치,적정설치,451.0,39.0,31.0,10.0,0.0,7.0,4.0,40.0
S010000373-2023,서울특별시 강남구,S010000373,개포고등학교,0,0,0,639.0,7.5,5.0,0.0,6.0,3.0,0.0,11.9,유,무,시설없음,유,무,시설없음,0.0,1.0,2.0,1.0,0.0,0.0962145110410094,0.416403785488959,0.3974763406940063,0.0694006309148265,0.0205047318611987,349606.0,296160.0,0.0,0.0,6900000.0,4750000.0,0.0,19634080.0,0.0,0.0,100000.0,2,0,6,0,40,0,590,0,639,10.0,8.0,12.0,2.0,3.0,1.0,2.0,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,단순설치,미설치,적정설치,379.0,23.0,31.0,10.0,0.0,7.0,2.0,39.0
S010000373-2024,서울특별시 강남구,S010000373,개포고등학교,0,0,0,693.0,6.7,5.0,0.0,5.0,4.3,0.0,12.8,유,무,시설없음,유,무,시설없음,0.0,1.0,1.0,2.0,0.0,0.0813253012048192,0.4412650602409638,0.3825301204819277,0.0828313253012048,0.0120481927710843,514769.0,233709.0,0.0,0.0,250000.0,0.0,0.0,0.0,5187860.0,0.0,1705000.0,2,0,6,0,40,0,590,0,693,12.0,8.0,17.0,4.0,4.0,3.0,2.0,단순설치,적정설치,단순설치,단순설치,적정설치,단순설치,적정설치,적정설치,단순설치,미설치,미설치,540.0,127.0,31.0,10.0,0.0,7.0,0.0,39.0
S010000374-2021,서울특별시 광진구,S010000374,건국대학교사범대학부속고등학교,0,0,1,1016.0,2.0,6.0,0.0,5.0,0.0,0.0,13.5,유,유,시설없음,유,유,시설없음,0.0,1.0,1.0,1.0,0.0,0.0813253012048192,0.4412650602409638,0.3825301204819277,0.0828313253012048,0.0120481927710843,307074.0,163199.0,76762.0,14.0,27518670.0,17100000.0,0.0,1084000.0,382000.0,0.0,31418670.0,0,0,0,0,0,0,0,0,1016,10.0,5.0,4.0,2.0,2.0,2.0,3.0,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,미설치,단순설치,462.0,1.0,41.0,6.0,0.0,9.0,77.0,52.0
S010000374-2022,서울특별시 광진구,S010000374,건국대학교사범대학부속고등학교,1,0,1,1001.0,3.3,6.0,0.0,5.0,0.0,0.0,13.6,유,유,시설없음,유,유,시설없음,0.0,1.0,1.0,1.0,0.0,0.0039920159680638,0.282435129740519,0.6397205588822356,0.0738522954091816,0.0,413795.0,321978.0,0.0,0.0,20600000.0,0.0,0.0,8234000.0,0.0,0.0,24600000.0,36,0,0,0,1002,0,0,0,1001,4.0,5.0,6.0,1.0,2.0,2.0,1.0,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,미설치,단순설치,527.0,0.0,38.0,8.0,0.0,9.0,36.0,54.0
S010000374-2023,서울특별시 광진구,S010000374,건국대학교사범대학부속고등학교,1,0,1,966.0,5.2,6.0,0.0,5.0,0.0,0.0,13.3,유,유,시설없음,유,유,시설없음,0.0,2.0,1.0,1.0,0.0,0.0093360995850622,0.3018672199170124,0.6369294605809128,0.0446058091286307,0.0072614107883817,556109.0,426923.0,0.0,0.0,25800000.0,0.0,0.0,8985000.0,0.0,0.0,25663440.0,36,0,0,0,966,0,0,0,966,7.0,5.0,12.0,4.0,2.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,미설치,단순설치,535.0,0.0,38.0,8.0,0.0,9.0,0.0,54.0
S010000374-2024,서울특별시 광진구,S010000374,건국대학교사범대학부속고등학교,1,0,0,986.0,6.0,7.0,0.0,3.0,0.0,0.0,13.7,유,유,시설없음,유,유,시설없음,0.0,1.0,1.0,1.0,0.0,0.011144883485309,0.3566362715298885,0.5835866261398176,0.0486322188449848,0.0,538351.0,453821.0,0.0,0.0,21700000.0,0.0,0.0,0.0,0.0,0.0,28592000.0,36,0,0,0,985,0,0,0,986,10.0,10.0,10.0,10.0,2.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,미설치,단순설치,375.0,1.0,38.0,8.0,0.0,9.0,0.0,53.0
S010000375-2021,서울특별시 강남구,S010000375,경기고등학교,0,0,0,1156.0,1.3,8.0,0.0,9.0,6.0,0.0,12.8,유,유,유,유,유,유,0.0,0.0,1.0,1.0,0.0,0.011144883485309,0.3566362715298885,0.5835866261398176,0.0486322188449848,0.0,376361.0,222950.0,104229.0,14.8,188506570.0,0.0,0.0,0.0,5940000.0,95524021.0,38850330.0,0,0,0,0,0,0,0,0,1156,10.0,10.0,10.0,5.0,5.0,5.0,2.0,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,270.0,0.0,46.0,3.0,0.0,13.0,71.0,53.0
S010000375-2022,서울특별시 강남구,S010000375,경기고등학교,0,0,0,1101.0,3.4,7.0,0.0,9.0,6.7,0.0,12.2,유,유,유,유,유,유,0.0,0.0,1.0,2.0,0.0,0.0064814814814814,0.1537037037037037,0.412962962962963,0.3509259259259259,0.0759259259259259,437623.0,336676.0,0.0,0.0,279932000.0,10400000.0,2000000.0,70956440.0,21658020.0,158612102.0,17953270.0,0,0,0,0,0,0,0,0,1101,10.0,10.0,10.0,5.0,5.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,650.0,0.0,46.0,3.0,0.0,13.0,0.0,55.0
S010000375-2023,서울특별시 강남구,S010000375,경기고등학교,0,0,0,1065.0,5.5,6.0,0.0,9.0,5.3,0.0,12.8,유,유,유,유,유,유,0.0,0.0,2.0,1.0,0.0,0.0077145612343297,0.1513982642237222,0.4156219864995178,0.3461909353905497,0.0790742526518804,494733.0,485478.0,0.0,0.0,241864130.0,0.0,0.0,10990000.0,6732000.0,142639269.0,14000000.0,0,0,0,0,0,0,0,0,1065,10.0,10.0,10.0,1.0,1.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,498.0,22.0,46.0,3.0,0.0,13.0,69.0,63.0
S010000375-2024,서울특별시 강남구,S010000375,경기고등학교,0,0,0,1063.0,4.4,6.0,0.0,9.0,7.0,0.0,13.0,유,유,유,유,유,유,0.0,0.0,1.0,2.0,0.0,0.0115384615384615,0.1721153846153846,0.4240384615384615,0.3442307692307692,0.048076923076923,601039.0,524185.0,0.0,0.0,112855200.0,0.0,0.0,42176000.0,30000000.0,88722720.0,10940000.0,0,0,0,0,0,0,0,0,1063,10.0,10.0,10.0,7.0,6.0,3.0,3.0,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,565.0,29.0,46.0,3.0,0.0,13.0,0.0,58.0
S010000376-2021,서울특별시 강남구,S010000376,경기여자고등학교,1,0,0,1090.0,1.1,7.0,0.0,9.0,5.7,0.0,12.7,무,무,무,무,무,무,0.0,0.0,1.0,2.0,2.0,0.0115384615384615,0.1721153846153846,0.4240384615384615,0.3442307692307692,0.048076923076923,289274.0,0.0,128227.0,25.7,133397530.0,2200000.0,0.0,44781240.0,42345150.0,0.0,183711030.0,0,2,0,0,0,24,0,0,1090,8.0,5.0,6.0,3.0,3.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,426.0,0.0,42.0,16.0,1.0,5.0,35.0,55.0
S010000376-2022,서울특별시 강남구,S010000376,경기여자고등학교,0,0,0,1095.0,2.3,7.0,0.0,8.0,4.0,0.0,12.2,무,무,무,무,무,무,0.0,0.0,1.0,2.0,1.0,0.0074211502782931,0.2179962894248608,0.5825602968460112,0.1827458256029684,0.0092764378478664,364878.0,411757.0,0.0,0.0,402386320.0,0.0,0.0,308512540.0,63379660.0,0.0,99125950.0,0,1,0,1,0,20,0,5,1095,15.0,7.6,9.6,3.0,2.0,3.0,2.3,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,415.0,0.0,42.0,16.0,1.0,5.0,9.0,53.0
