key,지역,정보공시 학교코드,학교명,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,y,s1,s2,s3,s4
S010000632-2022,서울특별시 구로구,S010000632,예림디자인고등학교,유,유,시설없음,10.6,12.932929782082324,0,0,0,1.794915254237288,12.0,12.0,12.0,6.0,6.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,시설없음,시설없음,시설없음,11.251107890230347,2.2924789043508205,1.909886428596499,52.1,22.1
S010000632-2023,서울특별시 구로구,S010000632,예림디자인고등학교,유,유,시설없음,10.0,15.306185567010308,0,0,0,1.904123711340206,12.0,12.0,12.0,6.0,6.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,시설없음,시설없음,시설없음,11.395662688769432,2.3220109543509055,2.0249091771354992,52.1,22.1
S010000632-2024,서울특별시 구로구,S010000632,예림디자인고등학교,유,유,시설없음,10.1,15.127322404371585,1,0,0,2.559016393442623,12.0,12.0,12.0,12.0,6.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,시설없음,시설없음,시설없음,12.644733302916295,2.4698114816740375,3.0171785488606857,58.1,22.1
S010000633-2021,서울특별시 중구,S010000633,대경생활과학고등학교,유,유,무,10.7,7.736363636363636,1,0,1,3.372727272727273,12.0,5.0,16.0,6.0,8.0,3.0,1.0,적정설치,적정설치,미설치,단순설치,적정설치,단순설치,미설치,단순설치,미설치,미설치,단순설치,유,유,시설없음,13.404845190484446,4.607860848407509,2.5506644210200635,51.1,10.1
S010000633-2022,서울특별시 중구,S010000633,대경생활과학고등학교,유,유,무,9.2,9.134907597535934,1,1,0,2.9747433264887064,8.0,8.0,15.0,5.0,5.0,2.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,단순설치,적정설치,적정설치,미설치,유,유,시설없음,14.830049451593254,4.545078879232508,3.6594323263993296,44.1,17.1
S010000633-2023,서울특별시 중구,S010000633,대경생활과학고등학교,유,유,무,8.9,8.6,1,1,0,3.6000000000000005,8.0,8.0,15.0,5.0,5.0,2.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,단순설치,적정설치,적정설치,미설치,유,유,시설없음,14.881541274810974,4.640466922731032,3.615536106118528,44.1,17.1
S010000633-2024,서울특별시 중구,S010000633,대경생활과학고등학교,유,유,무,8.9,9.12061855670103,1,0,0,3.708247422680412,10.0,10.0,15.0,10.0,5.0,6.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,단순설치,적정설치,적정설치,미설치,유,유,시설없음,14.213202715492653,4.655279686099098,2.6566789020270747,58.1,17.1
S010000634-2021,서울특별시 종로구,S010000634,대동세무고등학교,유,유,시설없음,12.1,9.341379310344829,0,0,0,1.6172413793103448,8.0,8.0,5.0,5.0,5.0,2.0,2.0,미설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,유,13.383252007479818,5.24036092273288,1.6887780160033374,35.1,18.1
S010000634-2022,서울특별시 종로구,S010000634,대동세무고등학교,유,유,시설없음,10.6,7.9947368421052625,0,0,0,1.8027863777089783,8.0,8.0,5.0,5.0,5.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,유,13.521636568166336,5.294666727810209,1.5731911013606015,35.1,22.1
S010000634-2023,서울특별시 종로구,S010000634,대동세무고등학교,유,유,시설없음,9.7,8.580565371024734,0,0,0,2.75017667844523,8.0,8.0,5.0,3.0,2.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,유,13.624191516486501,5.505832578161052,1.6182561580469124,30.1,22.1
S010000634-2024,서울특별시 종로구,S010000634,대동세무고등학교,유,유,시설없음,9.5,10.1,0,0,0,3.36530612244898,8.0,8.0,5.0,3.0,2.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,유,13.838201632629374,5.606759465727463,1.7313393866233742,30.1,22.1
S010000635-2021,서울특별시 양천구,S010000635,대일관광고등학교,무,무,무,9.3,12.176271186440678,0,0,0,4.337288135593219,8.0,11.0,6.0,4.0,1.0,2.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,시설없음,무,9.189878611702285,0.7336246496300117,1.86114307116555,33.1,22.1
S010000635-2022,서울특별시 양천구,S010000635,대일관광고등학교,무,무,무,8.7,11.263895486935866,0,0,0,4.850593824228028,8.0,8.0,5.0,2.0,4.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,시설없음,무,9.059154266312353,0.7895505677198169,1.8032879158913815,29.1,22.1
S010000635-2023,서울특별시 양천구,S010000635,대일관광고등학교,무,무,무,7.899999999999999,10.612129380053908,0,0,0,5.490835579514825,8.0,8.0,5.0,3.0,2.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,시설없음,무,9.14106712743575,0.8515402221080384,1.7567414776188173,31.1,22.1
S010000635-2024,서울특별시 양천구,S010000635,대일관광고등학교,무,무,무,7.399999999999999,12.904878048780487,0,0,0,6.197560975609756,6.0,10.0,6.0,9.0,2.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,시설없음,무,9.538267570721818,0.9120779118109053,1.890397768254551,38.1,22.1
S010000636-2021,서울특별시 송파구,S010000636,덕수고등학교,유,유,유,6.199999999999999,6.801030927835051,0,0,0,7.058762886597938,10.0,10.0,13.0,3.0,3.0,4.0,2.0,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,무,시설없음,12.219916375395842,3.9771349038118173,1.4331794100103619,45.1,20.1
S010000636-2022,서울특별시 송파구,S010000636,덕수고등학교,유,유,유,4.699999999999999,5.585232067510549,0,0,0,11.49240506329114,10.0,10.0,10.0,5.0,5.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,무,시설없음,12.311911569474024,4.220843193955345,1.2814663139450162,45.1,20.1
S010000636-2023,서울특별시 송파구,S010000636,덕수고등학교,무,무,무,3.8,8.923529411764706,0,0,0,26.57058823529412,8.0,8.0,8.0,6.0,2.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,무,유,시설없음,10.825749262651444,2.639902449302171,1.5988341329454063,36.1,20.1
S010000636-2024,서울특별시 송파구,S010000636,덕수고등학교,무,무,무,12.4,144.00243902439024,0,0,0,24.490243902439023,10.0,10.0,14.0,10.0,10.0,4.0,4.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,시설없음,13.428227002155586,2.5991374150905413,3.604765989601905,62.1,22.1
S010000637-2021,서울특별시 도봉구,S010000637,서울문화고등학교,유,유,무,8.5,9.77741935483871,0,0,1,1.8921146953405017,10.0,10.0,10.0,4.0,6.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,유,유,시설없음,12.880059045874598,4.318847545004102,1.7030562138798415,45.1,21.1
S010000637-2022,서울특별시 도봉구,S010000637,서울문화고등학교,유,유,무,7.6,12.678616352201258,0,0,0,2.19643605870021,9.0,9.0,15.0,4.0,4.0,2.0,3.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,무,무,시설없음,11.15285321538083,2.393418036735289,1.8793491881609168,46.1,21.1
S010000637-2023,서울특별시 도봉구,S010000637,서울문화고등학교,유,유,무,7.399999999999999,13.226491646778044,0,0,0,2.486634844868735,12.0,11.0,12.0,9.0,9.0,3.0,3.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,무,무,시설없음,11.491598362069976,2.4554651642480003,1.9076292329279005,59.1,21.1
S010000637-2024,서울특별시 도봉구,S010000637,서울문화고등학교,무,유,무,7.3,13.586005089058524,0,0,0,2.3900763358778625,12.0,11.0,14.0,10.0,6.0,3.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,단순설치,유,무,시설없음,11.472823232058289,2.435662652565604,1.9257218751527998,58.1,21.1
S010000638-2021,서울특별시 은평구,S010000638,동명생활경영고등학교,무,무,시설없음,10.8,12.983435582822086,0,0,0,4.087730061349693,10.0,7.0,9.0,3.0,2.0,4.0,3.0,적정설치,적정설치,미설치,미설치,미설치,적정설치,미설치,미설치,미설치,미설치,적정설치,시설없음,시설없음,시설없음,8.349622611240173,0.7039949093808645,1.9135493580482608,38.1,8.1
S010000638-2022,서울특별시 은평구,S010000638,동명생활경영고등학교,무,무,시설없음,9.6,9.755172413793105,0,0,0,4.237931034482759,8.0,8.0,5.0,3.0,2.0,1.0,1.0,적정설치,적정설치,미설치,미설치,미설치,적정설치,미설치,미설치,미설치,미설치,적정설치,시설없음,시설없음,시설없음,7.857217740059273,0.7220375932927576,1.7075465087484227,28.1,8.1
S010000638-2023,서울특별시 은평구,S010000638,동명생활경영고등학교,무,무,시설없음,7.899999999999999,11.070464135021098,0,0,0,5.163291139240506,8.0,8.0,5.0,3.0,2.0,1.0,1.0,적정설치,적정설치,미설치,미설치,미설치,적정설치,미설치,미설치,미설치,미설치,적정설치,시설없음,시설없음,시설없음,8.034760344107115,0.8207870969282456,1.7863396091607753,28.1,8.1
S010000638-2024,서울특별시 은평구,S010000638,동명생활경영고등학교,무,무,시설없음,8.1,10.699078341013823,0,0,0,5.629953917050691,8.0,8.0,5.0,3.0,2.0,1.0,1.0,적정설치,적정설치,미설치,미설치,미설치,적정설치,미설치,미설치,미설치,미설치,적정설치,시설없음,시설없음,시설없음,8.055387790519635,0.8640506284347773,1.7637035240667638,28.1,8.1
S010000639-2021,서울특별시 관악구,S010000639,미림마이스터고등학교,무,무,시설없음,7.3,19.445238095238096,1,1,1,2.7785714285714285,17.2,3.7,6.1,3.2,3.3,2.8,16.5,미설치,미설치,미설치,미설치,미설치,적정설치,적정설치,미설치,적정설치,적정설치,미설치,유,시설없음,유,12.747951126911538,2.510968460504571,4.1767152658643205,52.9,8.1
S010000639-2022,서울특별시 관악구,S010000639,미림마이스터고등학교,무,무,시설없음,7.6,18.338993710691824,1,1,1,2.930188679245284,8.0,8.0,5.0,2.0,3.0,1.0,1.0,미설치,미설치,미설치,미설치,미설치,적정설치,적정설치,미설치,적정설치,적정설치,미설치,유,시설없음,유,12.102895176421196,2.53753340830126,4.137728130101842,28.1,8.1
S010000639-2023,서울특별시 관악구,S010000639,미림마이스터고등학교,무,무,시설없음,7.399999999999999,19.64397394136808,1,1,1,3.031596091205212,10.0,10.0,10.0,10.0,4.0,3.0,2.0,미설치,미설치,미설치,미설치,미설치,적정설치,적정설치,미설치,적정설치,적정설치,미설치,유,시설없음,유,12.724781153434035,2.5545446218022336,4.184513435152933,49.1,8.1
S010000639-2024,서울특별시 관악구,S010000639,미림마이스터고등학교,무,무,시설없음,7.8,19.398245614035087,0,1,1,6.41578947368421,10.0,10.0,10.0,10.0,0.0,3.0,2.0,미설치,미설치,미설치,미설치,미설치,적정설치,적정설치,미설치,적정설치,적정설치,미설치,무,시설없음,무,10.008461364331861,0.9293810286603926,3.1783340274844414,45.1,8.1
S010000640-2021,서울특별시 송파구,S010000640,보인고등학교,유,유,시설없음,15.9,8.259564823209429,0,0,0,1.6412511332728923,10.0,10.0,10.0,5.0,5.0,3.0,2.0,적정설치,적정설치,적정설치,미설치,미설치,단순설치,적정설치,적정설치,미설치,미설치,적정설치,유,유,유,13.245500181653709,5.247729418564198,1.616276286373772,45.1,13.1
S010000640-2022,서울특별시 송파구,S010000640,보인고등학교,유,유,시설없음,15.9,7.452941176470588,0,0,0,1.6625,10.0,10.0,10.0,5.0,5.0,3.0,2.0,적정설치,적정설치,적정설치,미설치,미설치,단순설치,적정설치,적정설치,미설치,미설치,적정설치,유,유,유,13.1799977992406,5.254161246773936,1.5443420757509234,45.1,13.1
S010000640-2023,서울특별시 송파구,S010000640,보인고등학교,유,유,시설없음,15.6,5.772461116193961,0,0,0,1.655352241537054,10.0,10.0,12.0,6.0,6.0,3.0,2.0,적정설치,적정설치,적정설치,미설치,미설치,단순설치,적정설치,적정설치,미설치,미설치,적정설치,유,유,유,13.083010689521453,5.252006910474256,1.364532514039617,49.1,13.1
S010000640-2024,서울특별시 송파구,S010000640,보인고등학교,유,유,시설없음,16.1,5.8116953762466,0,0,0,1.6412511332728923,10.0,10.0,12.0,6.0,6.0,3.0,2.0,적정설치,적정설치,적정설치,미설치,미설치,단순설치,적정설치,적정설치,미설치,미설치,적정설치,유,유,유,13.08505227917798,5.247729418564198,1.3708515956062013,49.1,13.1
S010000641-2021,서울특별시 구로구,S010000641,서서울생활과학고등학교,무,무,무,11.6,8.14851157662624,0,0,0,6.604961411245865,12.0,12.0,18.0,13.0,2.0,3.0,4.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,시설없음,10.790967472514627,1.9439105478011593,1.591034952263136,64.1,22.1
S010000641-2022,서울특별시 구로구,S010000641,서서울생활과학고등학교,무,무,무,10.4,6.224852767962308,0,0,0,7.049352179034157,11.0,8.0,15.0,8.0,7.0,2.0,3.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,시설없음,10.459954799471868,1.9764678615516886,1.3970751435440376,54.1,22.1
S010000641-2023,서울특별시 구로구,S010000641,서서울생활과학고등학교,무,무,무,9.5,6.6395095367847405,0,0,0,8.138147138964577,12.0,10.0,18.0,9.0,4.0,3.0,4.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,시설없음,10.67755997201704,2.048281264949151,1.4376912570030198,60.1,22.1
S010000641-2024,서울특별시 구로구,S010000641,서서울생활과학고등학교,무,무,무,8.7,7.363513513513513,0,0,0,10.066216216216215,10.0,10.0,11.0,10.0,1.0,4.0,3.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,무,시설없음,9.649771277465657,1.1545924439890305,1.5057421901524448,49.1,22.1
S010000642-2021,서울특별시 양천구,S010000642,서울금융고등학교,유,유,시설없음,6.4,16.113071895424838,0,0,1,3.367973856209151,14.0,6.0,18.0,4.0,5.0,4.0,3.0,적정설치,적정설치,미설치,미설치,미설치,적정설치,적정설치,적정설치,미설치,미설치,미설치,유,유,시설없음,12.9490817792619,4.607155666970872,2.0385565025913794,54.1,10.1
S010000642-2022,서울특별시 양천구,S010000642,서울금융고등학교,유,유,시설없음,6.1,13.555657492354738,0,0,1,4.075535168195718,14.0,6.0,18.0,4.5,4.5,4.0,3.0,적정설치,적정설치,미설치,미설치,미설치,적정설치,적정설치,적정설치,미설치,미설치,미설치,유,유,시설없음,12.921047873210426,4.702501033844214,1.9151772296665632,54.1,10.1
