key,지역,정보공시 학교코드,학교명,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30
S010000774-2023,서울특별시 강남구,S010000774,서울언주초등학교,무,유,유,23.200000000000003,3.4608116677235254,0,0,0,1.304819277108434,12.0,11.0,8.0,6.0,4.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,시설없음
S010000774-2024,서울특별시 강남구,S010000774,서울언주초등학교,무,유,유,21.200000000000003,4.0162727886563125,0,0,0,1.3829169480081027,12.0,11.0,31.0,6.0,5.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,시설없음
S010000775-2021,서울특별시 강남구,S010000775,서울역삼초등학교,무,무,시설없음,16.6,4.847774480712166,0,0,0,3.3640949554896147,12.5,11.3,10.3,4.8,6.0,2.6,3.5,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,시설없음,무
S010000775-2022,서울특별시 강남구,S010000775,서울역삼초등학교,무,무,시설없음,16.6,4.51988950276243,0,0,0,1.4812154696132598,12.5,11.3,10.3,5.3,5.3,2.7,3.5,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,시설없음,무
S010000775-2023,서울특별시 강남구,S010000775,서울역삼초등학교,무,무,시설없음,14.299999999999999,5.045054945054945,0,0,0,1.4736263736263737,12.5,11.3,10.3,5.3,5.3,2.7,3.5,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,시설없음,무
S010000775-2024,서울특별시 강남구,S010000775,서울역삼초등학교,무,무,시설없음,14.9,5.007975460122699,0,0,0,1.6337423312883437,12.5,11.3,10.3,5.3,5.3,2.7,3.5,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,무,무
S010000776-2021,서울특별시 강남구,S010000776,서울영희초등학교,유,유,시설없음,16.900000000000002,4.81976401179941,0,0,0,3.049852507374631,12.0,11.0,8.0,6.0,4.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,유
S010000776-2022,서울특별시 강남구,S010000776,서울영희초등학교,무,무,시설없음,15.6,3.6714285714285713,0,0,0,3.076190476190476,10.0,9.0,3.0,3.0,2.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,무,무
S010000776-2023,서울특별시 강남구,S010000776,서울영희초등학교,무,무,시설없음,15.4,3.9834951456310677,0,0,0,3.3362459546925565,10.0,9.0,3.0,2.0,2.0,1.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,무
S010000776-2024,서울특별시 강남구,S010000776,서울영희초등학교,무,무,시설없음,14.799999999999999,3.694771241830065,0,0,0,3.367973856209151,12.0,11.0,8.0,5.0,5.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,무
S010000777-2021,서울특별시 강남구,S010000777,서울왕북초등학교,유,무,시설없음,22.1,1.9181818181818182,0,0,0,0.4409090909090909,12.0,11.0,8.0,5.0,5.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,유,무
S010000777-2022,서울특별시 강남구,S010000777,서울왕북초등학교,무,무,시설없음,21.8,3.48389731621937,0,0,0,0.3333722287047841,12.0,11.0,8.0,5.0,5.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,유,무
S010000777-2023,서울특별시 강남구,S010000777,서울왕북초등학교,무,무,시설없음,19.3,3.726373626373627,0,0,0,0.31978021978021975,12.0,11.0,8.0,5.0,5.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,무,유,무
S010000777-2024,서울특별시 강남구,S010000777,서울왕북초등학교,시설없음,시설없음,시설없음,19.1,0.1,0,0,0,0.1,12.0,11.0,12.0,5.0,5.0,3.0,3.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,시설없음,시설없음,시설없음
S010000778-2021,서울특별시 서초구,S010000778,서울우암초등학교,유,유,시설없음,13.1,4.96322188449848,0,0,0,0.40395136778115504,10.0,9.0,3.0,3.0,2.0,0.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음
S010000778-2022,서울특별시 서초구,S010000778,서울우암초등학교,유,유,시설없음,15.1,5.1,0,0,0,0.43333333333333335,10.0,9.0,3.0,3.0,2.0,0.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음
S010000778-2023,서울특별시 서초구,S010000778,서울우암초등학교,무,무,시설없음,14.1,5.363157894736841,0,0,0,0.4508771929824561,12.0,11.0,8.0,4.0,6.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,시설없음
S010000778-2024,서울특별시 서초구,S010000778,서울우암초등학교,무,무,시설없음,12.299999999999999,4.8619047619047615,0,0,0,0.49682539682539684,12.0,11.0,8.0,5.0,5.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,시설없음
S010000779-2021,서울특별시 서초구,S010000779,서울원명초등학교,무,무,무,22.900000000000002,1.2904761904761906,0,0,0,0.1744047619047619,10.0,10.0,10.0,5.0,5.0,3.0,2.0,단순설치,단순설치,단순설치,단순설치,단순설치,단순설치,적정설치,단순설치,적정설치,적정설치,적정설치,무,무,시설없음
S010000779-2022,서울특별시 서초구,S010000779,서울원명초등학교,무,무,무,22.1,3.4102386451116247,0,0,0,0.17698229407236338,12.0,11.0,15.0,6.4,3.6,2.0,2.0,단순설치,단순설치,단순설치,단순설치,단순설치,단순설치,적정설치,단순설치,적정설치,적정설치,적정설치,무,무,시설없음
S010000779-2023,서울특별시 서초구,S010000779,서울원명초등학교,무,무,무,21.900000000000002,0.1,0,0,0,0.1,12.5,11.5,14.5,10.2,4.6,2.0,2.0,단순설치,단순설치,단순설치,단순설치,단순설치,단순설치,적정설치,단순설치,적정설치,적정설치,적정설치,유,유,시설없음
S010000779-2024,서울특별시 서초구,S010000779,서울원명초등학교,무,무,무,21.3,2.568085106382979,0,0,0,0.1851063829787234,12.0,11.0,16.0,10.0,6.0,2.0,2.0,단순설치,단순설치,단순설치,단순설치,단순설치,단순설치,적정설치,단순설치,적정설치,적정설치,적정설치,유,유,시설없음
S010000780-2021,서울특별시 서초구,S010000780,서울원촌초등학교,무,무,시설없음,22.200000000000003,1.4147082990961382,0,0,0,0.5108463434675432,12.0,11.0,10.0,5.0,5.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,무,무,시설없음
S010000780-2022,서울특별시 서초구,S010000780,서울원촌초등학교,무,무,시설없음,20.900000000000002,2.6686448184233833,0,0,0,0.5428697962798937,10.0,9.0,3.0,7.0,2.0,2.0,3.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,무,무,시설없음
S010000780-2023,서울특별시 서초구,S010000780,서울원촌초등학교,무,무,시설없음,19.700000000000003,2.597769848349688,0,0,0,0.5460303300624443,13.0,10.0,8.0,5.0,5.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,무,무,시설없음
S010000780-2024,서울특별시 서초구,S010000780,서울원촌초등학교,무,무,시설없음,19.400000000000002,2.935538752362949,0,0,0,0.5725897920604915,12.0,11.0,12.0,8.0,4.0,3.0,3.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,무,무,시설없음
S010000781-2021,서울특별시 서초구,S010000781,서울이수초등학교,무,무,시설없음,20.200000000000003,2.8491408934707905,0,0,0,1.4745704467353953,72.0,66.0,50.0,20.0,40.0,12.0,14.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,무
S010000781-2022,서울특별시 서초구,S010000781,서울이수초등학교,무,무,시설없음,19.1,5.236986301369862,0,0,0,1.4698630136986301,8.7,8.5,8.0,2.9,2.9,3.3,3.5,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,무
S010000781-2023,서울특별시 서초구,S010000781,서울이수초등학교,무,무,시설없음,16.700000000000003,2.20896309314587,0,0,0,0.9787346221441126,7.0,8.0,12.0,2.0,6.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,무,무
S010000781-2024,서울특별시 서초구,S010000781,서울이수초등학교,무,무,시설없음,15.4,2.2238938053097344,0,0,1,0.9849557522123894,12.0,11.0,8.0,6.0,4.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,시설없음,시설없음
S010000782-2021,서울특별시 강남구,S010000782,서울일원초등학교,유,무,시설없음,17.6,3.3064128256513023,0,1,0,3.7072144288577156,12.0,11.0,12.0,6.0,4.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,유,시설없음,유
S010000782-2022,서울특별시 강남구,S010000782,서울일원초등학교,유,무,시설없음,22.5,7.7785714285714285,0,0,0,0.8142857142857143,10.0,7.0,3.0,2.0,3.0,0.0,1.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,무,시설없음,유
S010000782-2023,서울특별시 강남구,S010000782,서울일원초등학교,유,무,시설없음,24.400000000000002,3.952889667250438,0,0,0,0.4502626970227671,16.0,11.0,6.0,5.0,2.0,2.0,3.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,무,시설없음,유
S010000782-2024,서울특별시 강남구,S010000782,서울일원초등학교,무,무,시설없음,22.700000000000003,4.223711340206185,0,0,0,0.417208564631245,12.0,11.0,16.0,9.0,5.0,3.0,3.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,무,무,시설없음
S010000783-2021,서울특별시 서초구,S010000783,서울잠원초등학교,유,유,시설없음,21.700000000000003,1.1906612133606,0,0,0,0.7816632583503749,14.0,12.0,8.0,4.0,10.0,4.0,6.0,적정설치,적정설치,적정설치,적정설치,단순설치,적정설치,적정설치,적정설치,단순설치,단순설치,적정설치,유,유,시설없음
S010000783-2022,서울특별시 서초구,S010000783,서울잠원초등학교,유,유,시설없음,22.5,4.370462633451957,0,0,0,0.8117437722419928,12.0,11.0,8.0,5.5,4.5,2.0,2.0,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,미설치,미설치,적정설치,유,유,시설없음
S010000783-2023,서울특별시 서초구,S010000783,서울잠원초등학교,무,무,시설없음,21.5,4.018022905364678,0,0,0,0.34110910186859555,12.0,11.0,8.0,5.5,4.5,2.0,2.0,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,미설치,미설치,적정설치,무,무,시설없음
S010000783-2024,서울특별시 서초구,S010000783,서울잠원초등학교,무,무,시설없음,25.900000000000002,4.033620159803318,0,0,0,0.3458512599877074,12.0,11.0,8.0,5.5,4.5,2.0,2.0,적정설치,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,미설치,미설치,적정설치,무,무,시설없음
S010000784-2021,서울특별시 강남구,S010000784,서울청담초등학교,무,무,시설없음,18.6,3.5408602150537636,0,0,0,4.186021505376344,12.0,11.0,28.0,6.0,4.0,2.0,2.0,적정설치,적정설치,적정설치,미설치,미설치,적정설치,적정설치,적정설치,미설치,미설치,미설치,무,무,무
S010000784-2022,서울특별시 강남구,S010000784,서울청담초등학교,무,무,시설없음,19.1,2.9000000000000004,0,0,0,3.9,9.0,6.0,19.0,2.0,6.0,1.0,2.0,적정설치,적정설치,적정설치,미설치,미설치,적정설치,적정설치,적정설치,미설치,미설치,미설치,무,무,무
S010000784-2023,서울특별시 강남구,S010000784,서울청담초등학교,무,무,시설없음,18.5,0.1,0,0,0,0.1,9.0,7.0,11.0,3.0,2.0,1.0,1.0,적정설치,적정설치,적정설치,미설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,미설치,무,무,무
S010000784-2024,서울특별시 강남구,S010000784,서울청담초등학교,무,무,시설없음,18.6,3.0227557411273485,0,0,0,4.066597077244259,14.0,13.0,11.3,5.0,5.0,2.0,3.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,미설치,미설치,미설치,무,무,무
S010000785-2021,서울특별시 강남구,S010000785,서울포이초등학교,유,유,유,15.7,4.09002493765586,0,1,0,4.09002493765586,16.0,16.0,14.0,10.0,7.0,4.0,3.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음
S010000785-2022,서울특별시 강남구,S010000785,서울포이초등학교,유,유,유,15.6,3.7072144288577156,0,1,0,3.3064128256513023,14.0,14.0,15.0,5.0,7.0,3.0,3.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음
S010000785-2023,서울특별시 강남구,S010000785,서울포이초등학교,유,유,유,15.799999999999999,5.527974947807933,0,1,0,3.4402922755741123,14.0,14.0,14.0,6.0,7.0,3.0,3.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음
S010000785-2024,서울특별시 강남구,S010000785,서울포이초등학교,무,무,유,15.799999999999999,5.837704918032786,0,1,0,3.378688524590164,12.0,11.0,9.0,10.0,10.0,2.0,2.0,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,적정설치,유,유,시설없음
