key,지역,정보공시 학교코드,학교명,교과교실제(지정?운영),자율학교(지정?운영),수준별 수업(운영),전체학생수,연간1인당 보건실이용건수,일반직계,별정직계(2018년이후),기타직계(2019년이후),특수학급 학급당 학생수,순회학급 학급당 학생수,수업교원 1인당 학생수,체육장 개방여부,체육관 개방여부,강당 개방여부,일반교과교실 개방여부,특별교실 개방여부,시청각실 개방여부,수석교사(계),전문상담교사(계),사서교사(계),보건교사(계),영양교사(계),체력 1등급 (%),체력 2등급 (%),체력 3등급 (%),체력 4등급 (%),체력 5등급 (%)
S010002268-2022,서울특별시 강북구,S010002268,번동중학교,0,0,0,510.0,9.9,4.0,0.0,15.0,5.0,0.0,13.2,유,유,시설없음,무,무,시설없음,0.0,0.0,0.0,1.0,0.0,0.04365079365079365,0.4027777777777778,0.5099206349206349,0.04365079365079365,0.0
S010002268-2023,서울특별시 강북구,S010002268,번동중학교,0,0,0,487.0,16.7,5.0,0.0,15.0,4.5,0.0,12.9,유,유,시설없음,무,무,시설없음,0.0,0.0,0.0,1.0,0.0,0.054989816700611,0.3380855397148676,0.4317718940936864,0.15478615071283094,0.020366598778004074
S010002268-2024,서울특별시 강북구,S010002268,번동중학교,0,0,0,478.0,14.7,4.0,0.0,13.0,6.0,0.0,13.4,유,유,시설없음,무,무,시설없음,0.0,0.0,0.0,1.0,0.0,0.033707865168539325,0.2247191011235955,0.42696629213483145,0.2696629213483146,0.0449438202247191
S010002269-2021,서울특별시 성북구,S010002269,북악중학교,0,0,1,402.0,1.2,4.0,0.0,12.0,7.0,0.0,12.6,유,유,시설없음,유,유,유,0.0,0.0,0.0,1.0,1.0,0.033707865168539325,0.2247191011235955,0.42696629213483145,0.2696629213483146,0.0449438202247191
S010002269-2022,서울특별시 성북구,S010002269,북악중학교,0,0,1,390.0,6.2,4.0,0.0,13.0,9.0,0.0,12.8,유,유,시설없음,유,유,유,0.0,0.0,0.0,1.0,2.0,0.04392764857881137,0.32299741602067183,0.4108527131782946,0.20155038759689922,0.020671834625323
S010002269-2023,서울특별시 성북구,S010002269,북악중학교,0,0,1,358.0,13.9,3.0,0.0,13.0,8.0,0.0,11.4,유,유,시설없음,유,유,유,0.0,0.0,0.0,1.0,2.0,0.028169014084507043,0.4,0.4563380281690141,0.10422535211267606,0.011267605633802818
S010002269-2024,서울특별시 성북구,S010002269,북악중학교,0,0,1,341.0,15.1,2.0,0.0,13.0,7.0,0.0,11.0,유,유,시설없음,유,유,유,0.0,0.0,0.0,1.0,2.0,0.050746268656716415,0.4298507462686567,0.37910447761194027,0.12835820895522387,0.011940298507462687
S010002270-2021,서울특별시 성북구,S010002270,삼선중학교,0,0,1,450.0,1.8,4.0,0.0,14.0,3.5,0.0,11.7,무,무,시설없음,유,무,무,0.0,0.0,0.0,1.0,1.0,0.050746268656716415,0.4298507462686567,0.37910447761194027,0.12835820895522387,0.011940298507462687
S010002270-2022,서울특별시 성북구,S010002270,삼선중학교,0,0,1,434.0,6.8,3.0,0.0,14.0,3.0,0.0,11.3,무,무,시설없음,유,무,무,0.0,0.0,0.0,1.0,2.0,0.0625,0.2847222222222222,0.3912037037037037,0.24537037037037038,0.016203703703703703
S010002270-2023,서울특별시 성북구,S010002270,삼선중학교,0,0,1,394.0,6.9,3.0,0.0,13.0,5.0,0.0,11.1,무,무,시설없음,유,무,무,0.0,0.0,0.0,1.0,2.0,0.1794871794871795,0.4307692307692308,0.2948717948717949,0.08717948717948718,0.007692307692307693
S010002270-2024,서울특별시 성북구,S010002270,삼선중학교,0,0,0,388.0,6.0,4.0,0.0,13.0,4.5,0.0,10.7,유,무,시설없음,유,무,무,0.0,0.0,0.0,1.0,2.0,0.14728682170542637,0.42118863049095606,0.34366925064599485,0.07751937984496124,0.0103359173126615
S010002271-2021,서울특별시 강북구,S010002271,서라벌중학교,1,0,0,355.0,0.6,3.0,0.0,7.0,0.0,0.0,13.3,유,시설없음,무,무,무,시설없음,0.0,1.0,0.0,1.0,0.0,0.14728682170542637,0.42118863049095606,0.34366925064599485,0.07751937984496124,0.0103359173126615
S010002271-2022,서울특별시 강북구,S010002271,서라벌중학교,1,0,0,360.0,2.6,3.0,0.0,6.0,0.0,0.0,13.3,유,시설없음,무,무,무,시설없음,0.0,2.0,0.0,1.0,0.0,0.0056179775280898875,0.14325842696629212,0.5926966292134831,0.24157303370786518,0.016853932584269662
S010002271-2023,서울특별시 강북구,S010002271,서라벌중학교,1,0,0,346.0,7.0,4.0,0.0,6.0,0.0,0.0,12.3,유,시설없음,무,무,무,시설없음,0.0,1.0,0.0,1.0,0.0,0.008849557522123894,0.15634218289085547,0.4631268436578171,0.35103244837758113,0.02064896755162242
S010002271-2024,서울특별시 강북구,S010002271,서라벌중학교,1,0,0,320.0,7.6,4.0,0.0,3.0,0.0,0.0,12.3,무,시설없음,무,무,무,시설없음,0.0,1.0,0.0,1.0,0.0,0.017241379310344827,0.13793103448275862,0.5,0.3103448275862069,0.034482758620689655
S010002273-2021,서울특별시 성북구,S010002273,석관중학교,0,0,0,558.0,2.5,4.0,0.0,15.0,6.0,0.0,15.3,무,무,시설없음,유,유,시설없음,1.0,1.0,0.0,1.0,0.0,0.017241379310344827,0.13793103448275862,0.5,0.3103448275862069,0.034482758620689655
S010002273-2022,서울특별시 성북구,S010002273,석관중학교,0,0,0,566.0,7.9,4.0,0.0,15.0,6.0,0.0,14.8,무,무,시설없음,무,무,시설없음,1.0,1.0,0.0,1.0,0.0,0.11827956989247312,0.4157706093189964,0.3978494623655914,0.06630824372759857,0.0017921146953405018
S010002273-2023,서울특별시 성북구,S010002273,석관중학교,0,0,0,548.0,12.4,4.0,0.0,15.0,5.5,0.0,12.0,유,유,시설없음,무,무,시설없음,1.0,1.0,0.0,1.0,0.0,0.16574585635359115,0.47882136279926335,0.2983425414364641,0.055248618784530384,0.001841620626151013
S010002273-2024,서울특별시 성북구,S010002273,석관중학교,0,0,0,517.0,13.6,4.0,0.0,13.0,4.0,0.0,13.7,유,유,시설없음,무,무,시설없음,1.0,1.0,0.0,1.0,0.0,0.2376237623762376,0.39603960396039606,0.299009900990099,0.0594059405940594,0.007920792079207921
S010002274-2021,서울특별시 성북구,S010002274,성신여자중학교,0,0,1,602.0,1.5,4.0,0.0,6.0,0.0,0.0,15.4,무,시설없음,시설없음,무,무,무,0.0,1.0,0.0,1.0,1.0,0.2376237623762376,0.39603960396039606,0.299009900990099,0.0594059405940594,0.007920792079207921
S010002274-2022,서울특별시 성북구,S010002274,성신여자중학교,0,0,0,617.0,4.5,4.0,0.0,6.0,0.0,0.0,15.0,무,시설없음,시설없음,무,무,무,0.0,2.0,0.0,1.0,1.0,0.06393442622950819,0.4737704918032787,0.3950819672131147,0.06557377049180328,0.001639344262295082
S010002274-2023,서울특별시 성북구,S010002274,성신여자중학교,0,0,0,600.0,7.2,5.0,0.0,4.0,0.0,0.0,14.4,무,시설없음,시설없음,무,무,무,0.0,2.0,0.0,1.0,1.0,0.06208053691275168,0.4815436241610738,0.4110738255033557,0.0436241610738255,0.0016778523489932886
S010002274-2024,서울특별시 성북구,S010002274,성신여자중학교,0,0,0,590.0,6.5,6.0,0.0,3.0,0.0,0.0,13.9,무,시설없음,시설없음,무,무,무,0.0,1.0,0.0,1.0,1.0,0.03773584905660377,0.41337907375643224,0.45454545454545453,0.09090909090909091,0.003430531732418525
S010002275-2021,서울특별시 강북구,S010002275,성암여자중학교,0,0,0,475.0,2.0,4.0,0.0,4.0,0.0,0.0,12.4,시설없음,시설없음,시설없음,유,유,시설없음,0.0,0.0,0.0,1.0,0.0,0.03773584905660377,0.41337907375643224,0.45454545454545453,0.09090909090909091,0.003430531732418525
S010002275-2022,서울특별시 강북구,S010002275,성암여자중학교,0,0,0,472.0,6.4,4.0,0.0,4.0,0.0,0.0,12.5,시설없음,시설없음,시설없음,유,유,시설없음,0.0,0.0,0.0,1.0,0.0,0.050955414012738856,0.49256900212314225,0.42038216560509556,0.036093418259023353,0.0
S010002275-2023,서울특별시 강북구,S010002275,성암여자중학교,0,0,0,449.0,13.6,5.0,0.0,4.0,0.0,0.0,12.2,시설없음,시설없음,시설없음,유,유,시설없음,0.0,0.0,0.0,1.0,0.0,0.13808463251670378,0.45879732739420936,0.36302895322939865,0.0400890868596882,0.0
S010002275-2024,서울특별시 강북구,S010002275,성암여자중학교,0,0,1,403.0,12.8,5.0,0.0,5.0,0.0,0.0,12.3,시설없음,시설없음,시설없음,유,유,시설없음,0.0,0.0,0.0,1.0,0.0,0.15051020408163265,0.46938775510204084,0.3112244897959184,0.061224489795918366,0.007653061224489796
S010002276-2021,서울특별시 강북구,S010002276,수송중학교,0,0,0,369.0,2.8,3.0,0.0,13.0,2.0,0.0,12.1,유,무,시설없음,유,무,무,0.0,2.0,0.0,2.0,0.0,0.15051020408163265,0.46938775510204084,0.3112244897959184,0.061224489795918366,0.007653061224489796
S010002276-2022,서울특별시 강북구,S010002276,수송중학교,0,0,0,351.0,11.4,3.0,0.0,12.0,3.0,0.0,11.1,무,무,시설없음,유,무,유,0.0,1.0,0.0,2.0,0.0,0.06956521739130435,0.3884057971014493,0.4057971014492754,0.11884057971014493,0.017391304347826087
S010002276-2023,서울특별시 강북구,S010002276,수송중학교,0,0,0,345.0,13.0,3.0,0.0,12.0,3.0,0.0,11.2,유,유,시설없음,유,무,유,0.0,2.0,0.0,2.0,0.0,0.06744868035190615,0.41642228739002934,0.40762463343108507,0.08504398826979472,0.02346041055718475
S010002276-2024,서울특별시 강북구,S010002276,수송중학교,0,0,0,337.0,11.6,3.0,0.0,13.0,4.0,0.0,10.9,유,무,시설없음,유,무,유,0.0,2.0,0.0,2.0,0.0,0.21492537313432836,0.5194029850746269,0.22388059701492538,0.03582089552238806,0.005970149253731343
S010002277-2021,서울특별시 강북구,S010002277,수유중학교,1,0,1,456.0,2.4,5.0,0.0,11.0,4.0,0.0,14.0,무,무,시설없음,무,무,시설없음,0.0,1.0,0.0,1.0,0.0,0.21492537313432836,0.5194029850746269,0.22388059701492538,0.03582089552238806,0.005970149253731343
S010002277-2022,서울특별시 강북구,S010002277,수유중학교,1,0,0,421.0,5.9,4.0,0.0,11.0,4.0,0.0,11.0,유,무,시설없음,유,무,시설없음,0.0,1.0,0.0,1.0,0.0,0.011764705882352941,0.3129411764705882,0.4894117647058824,0.16705882352941176,0.018823529411764704
S010002277-2023,서울특별시 강북구,S010002277,수유중학교,1,0,0,395.0,9.6,4.0,0.0,13.0,4.0,0.0,9.6,유,유,시설없음,유,무,시설없음,0.0,1.0,0.0,1.0,0.0,0.05555555555555555,0.3333333333333333,0.5,0.10101010101010101,0.010101010101010102
S010002277-2024,서울특별시 강북구,S010002277,수유중학교,0,0,0,373.0,14.1,4.0,0.0,13.0,5.0,0.0,10.6,유,유,시설없음,유,무,시설없음,0.0,1.0,0.0,2.0,0.0,0.11891891891891893,0.3891891891891892,0.3621621621621622,0.11891891891891893,0.010810810810810811
S010002278-2021,서울특별시 강북구,S010002278,신일중학교,1,1,0,312.0,0.5,4.0,0.0,7.0,0.0,0.0,11.8,시설없음,시설없음,시설없음,유,무,무,0.0,0.0,0.0,1.0,0.0,0.11891891891891893,0.3891891891891892,0.3621621621621622,0.11891891891891893,0.010810810810810811
S010002278-2022,서울특별시 강북구,S010002278,신일중학교,1,0,0,330.0,1.6,4.0,0.0,7.0,0.0,0.0,11.0,시설없음,시설없음,시설없음,유,무,무,0.0,0.0,0.0,0.0,0.0,0.11926605504587157,0.3119266055045872,0.4709480122324159,0.07951070336391437,0.01834862385321101
S010002278-2023,서울특별시 강북구,S010002278,신일중학교,1,0,0,319.0,5.0,4.0,0.0,6.0,0.0,0.0,12.5,시설없음,시설없음,시설없음,유,무,시설없음,0.0,0.0,0.0,1.0,0.0,0.11708860759493671,0.37341772151898733,0.41139240506329117,0.08544303797468354,0.012658227848101266
S010002278-2024,서울특별시 강북구,S010002278,신일중학교,1,0,0,326.0,5.5,4.0,0.0,6.0,0.0,0.0,12.0,시설없음,시설없음,시설없음,유,무,시설없음,0.0,1.0,0.0,1.0,0.0,0.11801242236024845,0.36335403726708076,0.36335403726708076,0.14285714285714285,0.012422360248447204
S010002279-2021,서울특별시 강북구,S010002279,영훈국제중학교,0,0,0,495.0,2.8,6.0,0.0,7.0,0.0,0.0,19.0,시설없음,시설없음,시설없음,무,무,시설없음,0.0,0.0,0.0,1.0,0.0,0.11801242236024845,0.36335403726708076,0.36335403726708076,0.14285714285714285,0.012422360248447204
S010002279-2022,서울특별시 강북구,S010002279,영훈국제중학교,1,1,1,494.0,6.0,5.0,0.0,8.0,0.0,0.0,19.9,시설없음,시설없음,시설없음,무,무,시설없음,0.0,0.0,0.0,1.0,0.0,0.004073319755600814,0.23625254582484725,0.539714867617108,0.20366598778004075,0.016293279022403257
S010002279-2023,서울특별시 강북구,S010002279,영훈국제중학교,1,1,1,497.0,6.8,5.0,0.0,8.0,0.0,0.0,19.1,시설없음,시설없음,시설없음,시설없음,시설없음,시설없음,0.0,0.0,0.0,1.0,0.0,0.04048582995951417,0.34210526315789475,0.4898785425101215,0.1214574898785425,0.006072874493927126
S010002279-2024,서울특별시 강북구,S010002279,영훈국제중학교,1,1,1,497.0,5.4,5.0,0.0,10.0,0.0,0.0,19.0,시설없음,시설없음,시설없음,무,무,시설없음,0.0,0.0,0.0,1.0,0.0,0.06262626262626263,0.3939393939393939,0.4383838383838384,0.10303030303030303,0.00202020202020202
S010002280-2021,서울특별시 성북구,S010002280,용문중학교,0,0,1,196.0,0.9,4.0,0.0,4.0,0.0,0.0,6.8,시설없음,시설없음,시설없음,유,유,시설없음,0.0,1.0,0.0,1.0,0.0,0.06262626262626263,0.3939393939393939,0.4383838383838384,0.10303030303030303,0.00202020202020202
S010002280-2022,서울특별시 성북구,S010002280,용문중학교,0,0,0,176.0,9.6,4.0,0.0,5.0,0.0,0.0,7.7,시설없음,시설없음,시설없음,유,유,시설없음,0.0,1.0,0.0,1.0,0.0,0.10857142857142857,0.32,0.44,0.12571428571428572,0.005714285714285714
S010002280-2023,서울특별시 성북구,S010002280,용문중학교,0,0,0,170.0,7.7,4.0,0.0,5.0,0.0,0.0,5.3,시설없음,시설없음,시설없음,유,유,시설없음,0.0,1.0,0.0,1.0,0.0,0.04142011834319527,0.3609467455621302,0.41420118343195267,0.14792899408284024,0.03550295857988166
S010002280-2024,서울특별시 성북구,S010002280,용문중학교,0,0,0,159.0,9.3,4.0,0.0,4.0,0.0,0.0,7.0,시설없음,시설없음,시설없음,유,유,시설없음,0.0,2.0,0.0,1.0,0.0,0.026143790849673203,0.3202614379084967,0.41830065359477125,0.21568627450980393,0.0196078431372549
S010002281-2021,서울특별시 성북구,S010002281,월곡중학교,0,0,0,538.0,0.9,4.0,0.0,15.0,7.0,0.0,14.9,무,무,시설없음,무,무,무,0.0,0.0,0.0,2.0,0.0,0.026143790849673203,0.3202614379084967,0.41830065359477125,0.21568627450980393,0.0196078431372549
S010002281-2022,서울특별시 성북구,S010002281,월곡중학교,0,0,0,535.0,5.6,3.0,0.0,15.0,4.5,0.0,13.4,유,무,시설없음,유,무,시설없음,1.0,0.0,0.0,2.0,0.0,0.0803921568627451,0.4549019607843137,0.38823529411764707,0.07058823529411765,0.0058823529411764705
S010002281-2023,서울특별시 성북구,S010002281,월곡중학교,0,0,0,510.0,12.0,3.0,0.0,16.0,5.0,0.0,10.9,유,무,시설없음,유,무,시설없음,1.0,0.0,0.0,2.0,0.0,0.19393939393939394,0.41414141414141414,0.3333333333333333,0.044444444444444446,0.014141414141414142
S010002281-2024,서울특별시 성북구,S010002281,월곡중학교,0,0,0,500.0,10.5,4.0,0.0,13.0,3.0,0.0,11.8,유,무,시설없음,유,무,시설없음,1.0,0.0,0.0,2.0,0.0,0.1646586345381526,0.4357429718875502,0.3293172690763052,0.0642570281124498,0.006024096385542169
S010002282-2021,서울특별시 강북구,S010002282,인수중학교,0,0,1,463.0,1.7,2.0,0.0,14.0,4.0,0.0,11.6,무,유,시설없음,유,무,시설없음,0.0,1.0,0.0,1.0,0.0,0.1646586345381526,0.4357429718875502,0.3293172690763052,0.0642570281124498,0.006024096385542169
S010002282-2022,서울특별시 강북구,S010002282,인수중학교,1,0,0,454.0,7.8,2.0,0.0,14.0,2.0,0.0,12.1,유,유,시설없음,유,무,시설없음,0.0,1.0,0.0,2.0,0.0,0.045146726862302484,0.3115124153498871,0.46952595936794583,0.14672686230248308,0.02708803611738149
S010002282-2023,서울특별시 강북구,S010002282,인수중학교,1,0,0,435.0,10.3,2.0,0.0,14.0,3.0,0.0,9.6,유,유,시설없음,무,무,시설없음,0.0,1.0,0.0,2.0,0.0,0.06293706293706294,0.37995337995337997,0.38694638694638694,0.15384615384615385,0.016317016317016316
S010002282-2024,서울특별시 강북구,S010002282,인수중학교,1,1,0,385.0,19.6,2.0,0.0,14.0,4.0,0.0,10.9,유,유,시설없음,무,무,시설없음,0.0,1.0,0.0,1.0,0.0,0.07356948228882834,0.329700272479564,0.42779291553133514,0.14986376021798364,0.01907356948228883
S010002283-2021,서울특별시 성북구,S010002283,장위중학교,1,0,0,667.0,1.6,3.0,0.0,13.0,0.0,0.0,15.6,유,무,무,무,무,무,1.0,1.0,0.0,1.0,1.0,0.07356948228882834,0.329700272479564,0.42779291553133514,0.14986376021798364,0.01907356948228883
S010002283-2022,서울특별시 성북구,S010002283,장위중학교,0,0,0,672.0,6.2,3.0,0.0,14.0,0.0,0.0,14.7,유,무,무,무,무,무,1.0,2.0,0.0,2.0,1.0,0.06466165413533835,0.4766917293233083,0.4105263157894737,0.045112781954887216,0.0030075187969924814
S010002283-2023,서울특별시 성북구,S010002283,장위중학교,0,0,0,634.0,11.3,2.0,0.0,13.0,0.0,0.0,10.6,유,무,무,무,무,무,0.0,1.0,0.0,1.0,1.0,0.03864734299516908,0.41867954911433175,0.4718196457326892,0.07085346215780998,0.0
S010002283-2024,서울특별시 성북구,S010002283,장위중학교,0,0,0,582.0,15.1,2.0,0.0,12.0,0.0,0.0,11.8,유,무,무,무,무,무,0.0,1.0,0.0,1.0,1.0,0.07665505226480836,0.4651567944250871,0.4181184668989547,0.03484320557491289,0.005226480836236934
S010002284-2021,서울특별시 성북구,S010002284,종암중학교,0,0,0,611.0,1.3,3.0,0.0,16.0,4.5,0.0,10.7,유,유,무,유,무,시설없음,0.0,1.0,0.0,1.0,0.0,0.07665505226480836,0.4651567944250871,0.4181184668989547,0.03484320557491289,0.005226480836236934
S010002284-2022,서울특별시 성북구,S010002284,종암중학교,0,0,0,548.0,8.9,3.0,0.0,13.0,4.5,0.0,9.8,유,유,무,유,무,시설없음,0.0,1.0,0.0,1.0,0.0,0.026168224299065422,0.3252336448598131,0.5177570093457944,0.11214953271028037,0.018691588785046728
S010002284-2023,서울특별시 성북구,S010002284,종암중학교,0,0,0,510.0,19.1,3.0,0.0,13.0,4.0,0.0,7.9,유,유,무,유,무,시설없음,0.0,1.0,0.0,1.0,0.0,0.04618473895582329,0.40562248995983935,0.46586345381526106,0.07228915662650602,0.010040160642570281
S010002284-2024,서울특별시 성북구,S010002284,종암중학교,0,0,0,450.0,17.6,3.0,0.0,12.0,4.5,0.0,10.9,무,무,무,무,무,시설없음,0.0,1.0,0.0,1.0,0.0,0.14482758620689656,0.4896551724137931,0.32413793103448274,0.03218390804597701,0.009195402298850575
S010002285-2021,서울특별시 강북구,S010002285,창문여자중학교,1,0,0,416.0,1.1,4.0,0.0,8.0,4.0,0.0,13.6,시설없음,무,시설없음,무,무,무,0.0,0.0,0.0,1.0,0.0,0.14482758620689656,0.4896551724137931,0.32413793103448274,0.03218390804597701,0.009195402298850575
S010002285-2022,서울특별시 강북구,S010002285,창문여자중학교,1,0,0,449.0,2.9,4.0,0.0,8.0,3.5,0.0,12.9,시설없음,무,시설없음,무,무,무,0.0,0.0,0.0,1.0,0.0,0.12946428571428573,0.546875,0.3080357142857143,0.015625,0.0
S010002285-2023,서울특별시 강북구,S010002285,창문여자중학교,1,0,0,466.0,5.5,4.0,0.0,7.0,3.5,0.0,12.6,시설없음,무,시설없음,무,무,무,0.0,0.0,0.0,1.0,0.0,0.10706638115631692,0.4732334047109208,0.37901498929336186,0.03854389721627409,0.0021413276231263384
S010002285-2024,서울특별시 강북구,S010002285,창문여자중학교,1,0,0,478.0,5.3,4.0,0.0,8.0,4.0,0.0,12.2,시설없음,무,시설없음,무,무,무,0.0,0.0,0.0,1.0,0.0,0.16701902748414377,0.5264270613107822,0.2769556025369979,0.02959830866807611,0.0
S010002286-2021,서울특별시 성북구,S010002286,한성여자중학교,0,0,0,445.0,1.9,4.0,0.0,8.0,0.0,0.0,14.2,시설없음,유,유,유,무,무,0.0,2.0,0.0,1.0,0.0,0.16701902748414377,0.5264270613107822,0.2769556025369979,0.02959830866807611,0.0
S010002286-2022,서울특별시 성북구,S010002286,한성여자중학교,0,0,0,425.0,6.0,4.0,0.0,8.0,0.0,0.0,13.8,무,유,유,유,유,유,0.0,1.0,0.0,1.0,0.0,0.08793969849246232,0.4045226130653266,0.40954773869346733,0.09296482412060302,0.005025125628140704
S010002286-2023,서울특별시 성북구,S010002286,한성여자중학교,0,0,0,414.0,11.2,4.0,0.0,7.0,0.0,0.0,13.4,시설없음,유,유,유,유,유,0.0,1.0,0.0,1.0,0.0,0.16666666666666666,0.5597014925373134,0.2537313432835821,0.01990049751243781,0.0
S010002286-2024,서울특별시 성북구,S010002286,한성여자중학교,0,0,0,374.0,13.4,4.0,0.0,8.0,0.0,0.0,14.3,시설없음,유,유,유,유,유,0.0,1.0,0.0,1.0,0.0,0.1978319783197832,0.5609756097560976,0.2140921409214092,0.02168021680216802,0.005420054200542005
S010002287-2021,서울특별시 성북구,S010002287,홍익대학교사범대학부속중학교,1,0,1,350.0,1.6,4.0,0.0,2.0,0.0,0.0,11.7,시설없음,시설없음,시설없음,유,유,시설없음,0.0,1.0,0.0,1.0,0.0,0.1978319783197832,0.5609756097560976,0.2140921409214092,0.02168021680216802,0.005420054200542005
S010002287-2022,서울특별시 성북구,S010002287,홍익대학교사범대학부속중학교,1,0,1,362.0,6.3,4.0,0.0,2.0,0.0,0.0,9.8,시설없음,시설없음,시설없음,유,유,시설없음,0.0,1.0,0.0,1.0,0.0,0.059322033898305086,0.3022598870056497,0.4067796610169492,0.22033898305084745,0.011299435028248588
S010002287-2023,서울특별시 성북구,S010002287,홍익대학교사범대학부속중학교,1,0,1,314.0,7.5,4.0,0.0,2.0,0.0,0.0,9.2,시설없음,시설없음,시설없음,유,유,시설없음,0.0,1.0,0.0,1.0,0.0,0.0670926517571885,0.3514376996805112,0.46325878594249204,0.10543130990415335,0.012779552715654952
S010002287-2024,서울특별시 성북구,S010002287,홍익대학교사범대학부속중학교,1,0,0,268.0,7.9,4.0,0.0,2.0,0.0,0.0,9.6,시설없음,시설없음,시설없음,유,유,시설없음,0.0,1.0,0.0,1.0,0.0,0.10861423220973783,0.3445692883895131,0.3445692883895131,0.1760299625468165,0.026217228464419477
S010002288-2021,서울특별시 강북구,S010002288,화계중학교,0,0,0,398.0,0.9,4.0,0.0,11.0,3.0,0.0,13.1,유,무,시설없음,유,무,시설없음,0.0,2.0,0.0,2.0,1.0,0.10861423220973783,0.3445692883895131,0.3445692883895131,0.1760299625468165,0.026217228464419477
S010002288-2022,서울특별시 강북구,S010002288,화계중학교,0,0,0,379.0,4.9,3.0,0.0,12.0,1.5,0.0,11.2,유,무,시설없음,유,무,시설없음,0.0,1.0,0.0,1.0,1.0,0.030303030303030304,0.2837465564738292,0.48484848484848486,0.16804407713498623,0.03305785123966942
S010002288-2023,서울특별시 강북구,S010002288,화계중학교,0,0,0,357.0,15.1,3.0,0.0,12.0,3.0,0.0,11.0,유,유,시설없음,유,무,시설없음,0.0,1.0,0.0,1.0,1.0,0.10541310541310542,0.3247863247863248,0.3475783475783476,0.19943019943019943,0.022792022792022793
S010002288-2024,서울특별시 강북구,S010002288,화계중학교,0,0,0,342.0,11.4,3.0,0.0,12.0,2.7,0.0,11.8,유,유,시설없음,유,무,시설없음,0.0,1.0,0.0,1.0,1.0,0.11976047904191617,0.38323353293413176,0.38023952095808383,0.10179640718562874,0.014970059880239521
S010002289-2021,서울특별시 성북구,S010002289,광운초등학교,0,0,0,598.0,2.5,6.0,0.0,11.0,0.0,0.0,29.0,유,시설없음,유,유,유,시설없음,0.0,0.0,0.0,2.0,0.0,0.11976047904191617,0.38323353293413176,0.38023952095808383,0.10179640718562874,0.014970059880239521
S010002289-2022,서울특별시 성북구,S010002289,광운초등학교,0,0,0,610.0,6.0,6.0,0.0,11.0,0.0,0.0,28.5,유,시설없음,무,무,무,시설없음,0.0,0.0,0.0,1.0,0.0,0.0,0.1388888888888889,0.8277777777777777,0.027777777777777776,0.005555555555555556
S010002289-2023,서울특별시 성북구,S010002289,광운초등학교,0,0,0,598.0,4.1,6.0,0.0,10.0,0.0,0.0,16.8,무,시설없음,무,무,무,시설없음,0.0,0.0,0.0,1.0,0.0,0.033707865168539325,0.30337078651685395,0.6067415730337079,0.056179775280898875,0.0
S010002289-2024,서울특별시 성북구,S010002289,광운초등학교,0,0,0,587.0,7.2,5.0,0.0,10.0,0.0,0.0,40.4,유,시설없음,무,무,무,시설없음,0.0,0.0,0.0,1.0,0.0,0.07731958762886598,0.35051546391752575,0.5360824742268041,0.03608247422680412,0.0
S010002290-2021,서울특별시 성북구,S010002290,대광초등학교,0,0,0,471.0,1.8,6.0,0.0,4.0,0.0,0.0,21.2,유,시설없음,시설없음,유,유,시설없음,0.0,0.0,0.0,1.0,0.0,0.07731958762886598,0.35051546391752575,0.5360824742268041,0.03608247422680412,0.0
S010002290-2022,서울특별시 성북구,S010002290,대광초등학교,0,0,0,467.0,7.6,5.0,0.0,4.0,0.0,0.0,22.0,유,시설없음,시설없음,유,유,시설없음,0.0,0.0,0.0,1.0,0.0,0.0,0.21014492753623187,0.6231884057971014,0.15942028985507245,0.007246376811594203
S010002290-2023,서울특별시 성북구,S010002290,대광초등학교,0,0,0,483.0,9.5,5.0,0.0,7.0,0.0,0.0,22.5,무,시설없음,시설없음,무,무,시설없음,0.0,0.0,0.0,1.0,0.0,0.014084507042253521,0.2605633802816901,0.5915492957746479,0.1267605633802817,0.007042253521126761
S010002290-2024,서울특별시 성북구,S010002290,대광초등학교,0,0,0,494.0,13.7,5.0,0.0,4.0,0.0,0.0,23.0,무,시설없음,시설없음,무,무,시설없음,0.0,0.0,0.0,1.0,0.0,0.032679738562091505,0.3790849673202614,0.5098039215686274,0.0718954248366013,0.006535947712418301
S010002291-2021,서울특별시 성북구,S010002291,매원초등학교,0,0,0,463.0,3.5,3.0,0.0,6.0,0.0,0.0,18.5,시설없음,시설없음,무,무,무,무,0.0,0.0,0.0,1.0,0.0,0.032679738562091505,0.3790849673202614,0.5098039215686274,0.0718954248366013,0.006535947712418301
S010002291-2022,서울특별시 성북구,S010002291,매원초등학교,0,0,0,480.0,13.5,3.0,0.0,6.0,0.0,0.0,13.8,시설없음,시설없음,무,무,무,무,0.0,0.0,0.0,1.0,0.0,0.0,0.2867132867132867,0.6643356643356644,0.04195804195804196,0.006993006993006993
S010002291-2023,서울특별시 성북구,S010002291,매원초등학교,0,0,0,496.0,12.2,3.0,0.0,8.0,0.0,0.0,13.9,시설없음,시설없음,무,무,무,무,0.0,0.0,0.0,1.0,0.0,0.0,0.25165562913907286,0.6622516556291391,0.08609271523178808,0.0
S010002291-2024,서울특별시 성북구,S010002291,매원초등학교,0,0,0,499.0,13.0,3.0,0.0,7.0,0.0,0.0,14.0,시설없음,시설없음,무,무,무,무,0.0,0.0,0.0,1.0,0.0,0.0,0.3018867924528302,0.6792452830188679,0.018867924528301886,0.0
